initialization_kind,initialization_seed,iteration,total_objective,feature_raw,feature_normalized,gw_raw,gw_normalized,coverage_loss,entropy_loss,shannon_plan_entropy,gradient_norm,step_norm,source_marginal_feasibility_error,objective_improvement,learning_rate
uniform,0,0,0.9710345884475782,0.16273564111570366,0.8946218946481151,0.2014170264363144,0.9965054863807326,0.10132063763597501,-3.7661088220473453,3.7661088220473453,12.253925153777345,0.06828047413067828,5.551115123125783e-17,0.028965411547337006,0.05
uniform,0,1,0.9606987671985578,0.16881140638688846,0.9280227686120428,0.1963811798547813,0.9715907667273962,0.03816898443454005,-3.817676417626854,3.817676417626854,11.735964354980293,0.03698683730479241,1.1102230246251565e-16,0.010335821249020327,0.052500000000000005
uniform,0,2,0.9395164514892015,0.16332468563746858,0.8978601043142985,0.19270478530375065,0.9534019005475024,0.07982198695037829,-3.7195670278922366,3.7195670278922366,11.938875692752154,0.034440932045881466,1.1102230246251565e-16,0.02118231570935636,0.05512500000000001
uniform,0,3,0.8657289470342622,0.16521812815874648,0.9082691033767017,0.17211791467689758,0.8515488949201157,0.050750999035998307,-3.5565163659048338,3.5565163659048338,11.827987894462956,0.050837706025442304,6.938893903907228e-17,0.07378750445493931,0.05788125000000001
uniform,0,4,0.7621548808671961,0.1676135377324638,0.9214376129705748,0.1433177107259031,0.7090606368327365,0.052582655865128995,-3.364157680752287,3.364157680752287,12.10274004484198,0.06239833629035397,8.326672684688674e-17,0.1035740661670661,0.06077531250000001
uniform,0,5,0.6476794855252881,0.17143933157900887,0.9424695081108396,0.11104983128204601,0.5494161446634376,0.11238859365307974,-3.0665092979920963,3.0665092979920963,12.509876239350332,0.06970996028582853,2.7755575615628914e-17,0.11447539534190798,0.06381407812500002
uniform,0,6,0.6156579457768644,0.16806101816593028,0.9238975891040213,0.10367136962376203,0.5129113980011454,0.1425923862289197,-2.9798098927970376,2.9798098927970376,13.140340212939847,0.04069022524395114,2.7755575615628914e-17,0.0320215397484237,0.06700478203125003
uniform,0,7,0.5968212939793903,0.16536813561592312,0.9090937534326492,0.09959233370670495,0.49273047416163734,0.15276019223099216,-2.9002716416081906,2.9002716416081906,13.15538596156254,0.03606018354967297,2.7755575615628914e-17,0.01883665179747407,0.07035502113281253
uniform,0,8,0.5764575145965742,0.16518497912304167,0.9080868700753507,0.09417217819633124,0.46591439610364876,0.13600910047995282,-2.8110430264353155,2.8110430264353155,13.121428667544524,0.035741476421619914,1.3877787807814457e-17,0.020363779382816083,0.07387277218945316
uniform,0,9,0.551305777364859,0.16522615936121104,0.9083132540588504,0.08737858787560913,0.43230328513352845,0.12835478500002037,-2.6797967526502493,2.6797967526502493,13.109625922640939,0.03992675315252593,2.7755575615628914e-17,0.025151737231715265,0.07756641079892583
uniform,0,10,0.5218151020363266,0.16530777216609857,0.9087619117814947,0.07940068771702859,0.3928328321212707,0.11674461618393359,-2.5624668292130552,2.5624668292130552,13.134737371963247,0.04401521233784505,1.3877787807814457e-17,0.029490675328532334,0.08144473133887213
uniform,0,11,0.5001741630495118,0.16514793539001002,0.9078832260892982,0.07362770325728969,0.36427114203624955,0.1210371036858385,-2.4500085018579223,2.4500085018579223,13.175528632834082,0.0333893759294982,0.0,0.02164093898681485,0.08551696790581574
uniform,0,12,0.4917275741612296,0.1650553526547756,0.9073742623402432,0.07138565729556386,0.35317867810155834,0.1324790020208348,-2.3823908827103724,2.3823908827103724,13.191046023175879,0.025354315677470648,0.0,0.008446588888282203,0.08979281630110653
uniform,0,13,0.48721301292652763,0.16494266658221993,0.9067547826304571,0.07021073008403804,0.3473657563585512,0.13055070149249734,-2.3327507258654014,2.3327507258654014,13.212002016029697,0.019342362629556797,1.3877787807814457e-17,0.004514561234701953,0.09428245711616186
uniform,0,14,0.4819599316160583,0.16443939229783866,0.9039880857302941,0.06898144091427554,0.3412838802446464,0.12770585794464134,-2.279841045726734,2.279841045726734,13.212440839758154,0.02105829494496686,1.3877787807814457e-17,0.00525308131046931,0.09899657997196995
uniform,0,15,0.47895805237323746,0.16374002020160294,0.9001433619469308,0.06843147721486267,0.33856294918200636,0.12670496928867442,-2.2461830326420404,2.2461830326420404,13.204599380348503,0.013239507286063544,0.0,0.0030018792428208596,0.1
uniform,0,16,0.4788259554074168,0.16393136161590482,0.9011952410400036,0.06832500759822908,0.3380361935298879,0.12344395064516786,-2.244980627159816,2.244980627159816,13.196360197160196,0.003619541142638567,0.0,0.00013209696582067165,0.1
uniform,0,17,0.47868929752982364,0.1641274278768798,0.9022730944755968,0.06821555881887668,0.33749469854789926,0.12029060310155783,-2.2435562931119644,2.2435562931119644,13.196023217977713,0.0036805171462765125,0.0,0.0001366578775931493,0.1
uniform,0,18,0.47854761446104294,0.16432847146373314,0.9033783102313124,0.06810291224029782,0.33693738253761973,0.11724895432422418,-2.2418923809737503,2.2418923809737503,13.195760434591788,0.0037465258321174194,0.0,0.0001416830687807069,0.1
uniform,0,19,0.4784003865348677,0.1645347595664091,0.9045123571554777,0.06798682885074575,0.33636306299466445,0.11432374965751271,-2.2399678614241774,2.2399678614241774,13.195576119428669,0.003818010891735327,1.3877787807814457e-17,0.00014722792617521963,0.1
uniform,0,20,0.47824703201787444,0.1647465749477715,0.9056767897068899,0.06786704714353703,0.3357704461215359,0.1115205370864975,-2.2377575944388948,2.2377575944388948,13.195474897334298,0.003895444852991933,1.3877787807814457e-17,0.00015335451699327596,0.1
uniform,0,21,0.47808689962268636,0.16496421685633567,0.9068732529724635,0.06774328076133157,0.3351581151727607,0.1088457654803556,-2.2352313719548613,2.2352313719548613,13.195461781616407,0.003979329532027868,0.0,0.00016013239518808398,0.1
uniform,0,22,0.47791926011760016,0.1651880019925141,0.9081034879790635,0.0676152158770633,0.3345245174971124,0.10630689810722889,-2.2323526331637566,2.2323526331637566,13.195542214167967,0.004070196369936188,0.0,0.0001676395050861923,0.1
uniform,0,23,0.4777432969235045,0.16541826553151556,0.9093693373167842,0.06748250828096536,0.3338679501257446,0.1039125438095197,-2.2290766888562885,2.2290766888562885,13.19572211015298,0.0041686066715050304,0.0,0.00017596319409568517,0.1
uniform,0,24,0.47755809557585194,0.16565536220621718,0.9106727510919235,0.06734478013951618,0.33318654373716144,0.10167260871961509,-2.2253481770477954,2.2253481770477954,13.196007907792348,0.004275151771905883,0.0,0.0001852013476525416,0.1
uniform,0,25,0.4773626319146954,0.16589966745352797,0.9120157932289945,0.06720161638808585,0.33247824480992905,0.09959847200875302,-2.221097250825201,2.221097250825201,13.196406623851622,0.004390453165312996,0.0,0.00019546366115652525,0.1
uniform,0,26,0.47715575884925926,0.16615157862796476,0.9134006481422303,0.06705256071452813,0.33174079575160226,0.09770318993518731,-2.216233536994656,2.216233536994656,13.196925915503439,0.004515162636563387,1.3877787807814457e-17,0.0002068730654361528,0.1
uniform,0,27,0.4769361915249905,0.16641151628638262,0.9148296277982533,0.06689711108588997,0.33097171276723625,0.09600173344593961,-2.210635841091861,2.210635841091861,13.197574149317047,0.0046499624425148794,0.0,0.00021956732426875458,0.1
uniform,0,28,0.47670249070026005,0.16667992554803107,0.9163051791928387,0.06673471476472626,0.3301682612027338,0.09451126586480837,-2.2041328002848966,2.2041328002848966,13.19836047821607,0.004795565593240404,1.3877787807814457e-17,0.00023370082473045395,0.1
uniform,0,29,0.476453044116617,0.16695727753435258,0.9178298922660552,0.06656476275514611,0.32932742806680426,0.09325146887540199,-2.1964610326492346,2.1964610326492346,13.19929492734461,0.00495271628427794,1.3877787807814457e-17,0.0002494465836430648,0.1
uniform,0,30,0.4761860456204092,0.16724407089319954,0.9194065082814844,0.06638658361159024,0.32844589140005087,0.09224492723706107,-2.187151640241571,2.187151640241571,13.200388489892134,0.005122190529711984,0.0,0.00026699849620775984,0.1
uniform,0,31,0.47589947176435254,0.16754083341241865,0.9210379286967306,0.06619943653535963,0.3275199861202265,0.09151758568201346,-2.1750377912731977,2.1750377912731977,13.201653234050607,0.005304797041997944,0.0,0.0002865738560566822,0.1
uniform,0,32,0.4757143516064606,0.16772088005849867,0.9220277160016924,0.06608286068522569,0.32694323014138327,0.09229521330299632,-2.166078510223322,2.166078510223322,13.203102422414135,0.0034995622335783566,0.0,0.00018512015789196035,0.1
uniform,0,33,0.4756383205287589,0.1677816899071914,0.9223620116831902,0.06603984748953838,0.3267304234772817,0.09447770208149928,-2.1659800401635483,2.1659800401635483,13.204908193633907,0.002724151253116979,0.0,7.603107770171036e-05,0.1
uniform,0,34,0.47555464324895586,0.16784548424391632,0.9227127142705116,0.06599366825296238,0.32650195290843725,0.09685486828669718,-2.1657488758557975,2.1657488758557975,13.20703334450776,0.0028578499382413114,0.0,8.367727980301831e-05,0.1
uniform,0,35,0.4754625508129824,0.16791240954443365,0.9230806289985836,0.0659440614918084,0.32625652475111533,0.09944739196807995,-2.165365115469791,2.165365115469791,13.209292954358434,0.002998110424360901,0.0,9.209243597346761e-05,0.1
uniform,0,36,0.47536119693552015,0.16798261947339088,0.9234666006224773,0.06589074221913775,0.3259927290398678,0.10227867189306436,-2.164806091094994,2.164806091094994,13.211696638210762,0.00314525475826525,1.3877787807814457e-17,0.00010135387746224023,0.1
uniform,0,37,0.47524965022304566,0.1680562752371466,0.9238715153570195,0.06583339971820956,0.32570902851172107,0.10537530019133129,-2.164045891663518,2.164045891663518,13.214254783388938,0.003299620792485967,0.0,0.00011154671247448622,0.1
uniform,0,38,0.4751268856147698,0.16813354595391009,0.9242963029115946,0.06577169509873917,0.3254037465158282,0.1087676531521651,-2.1630547698376796,2.1630547698376796,13.2169786171286,0.00346156296102727,0.0,0.00012276460827587155,0.1
uniform,0,39,0.47499177496282147,0.16821460904204721,0.9247419386248168,0.06570525861445593,0.32507505374215634,0.11249063771496182,-2.161798393336698,2.161798393336698,13.219880280406121,0.0036314530931683764,1.3877787807814457e-17,0.0001351106519483225,0.1
uniform,0,40,0.4748430766651095,0.16829965062744423,0.9252094457039677,0.06563368671830151,0.32472095365215675,0.11658465114140745,-2.1602368832283245,2.1602368832283245,13.222972908565641,0.00380968126720671,0.0,0.00014869829771196885,0.1
uniform,0,41,0.47467942425559484,0.16838886597086422,0.925699897574344,0.06555653882924731,0.32433926648267847,0.12109683979268429,-2.1583235532757854,2.1583235532757854,13.2262707193778,0.003996656706101856,1.3877787807814457e-17,0.00016365240951465854,0.1
uniform,0,42,0.47449931384712307,0.16848245991627797,0.9262144203439081,0.06547333378211095,0.32392761168152806,0.12608278958637092,-2.156003217778441,2.156003217778441,13.229789109221814,0.004192808717076916,0.0,0.00018011040847176751,0.1
uniform,0,43,0.4743010903114228,0.1685806473611984,0.9267541953889022,0.06538354592889203,0.32348338861892967,0.13160886042554923,-2.153209855625913,2.153209855625913,13.233544758145344,0.004398587677334571,1.3877787807814457e-17,0.0001982235357002593,0.1
uniform,0,44,0.47408293206927066,0.16868365375009878,0.9273204620663622,0.06528660085700086,0.3230037554035735,0.1377555198214669,-2.1498632753556484,2.1498632753556484,13.23755574462439,0.00461446606815108,0.0,0.0002181582421521555,0.1
uniform,0,45,0.4738428343510517,0.16879171559204698,0.9279145205597572,0.06518187068629294,0.32248560561481654,0.14462230242018229,-2.145864154513735,2.145864154513735,13.241841670918953,0.004840939559722704,1.3877787807814457e-17,0.00024009771821897896,0.1
uniform,0,46,0.47357859077388853,0.16890508100374527,0.9285377348642928,0.06506866890301269,0.32192554274375373,0.1523355756750025,-2.1410862730862013,2.1410862730862013,13.246423799999397,0.0050785281492552025,0.0,0.00026424357716314795,0.1
uniform,0,47,0.4732877730660402,0.16902401027922137,0.9291915359187276,0.06494624468455913,0.32131985211514436,0.1610615259428201,-2.1353635267303948,2.1353635267303948,13.2513252051039,0.005327777354909769,0.0,0.00029081770784833427,0.1
uniform,0,48,0.47296770875225025,0.16914877648748006,0.9298774248908986,0.06481377666437584,0.32066447003936743,0.17102987186986107,-2.1284662129472323,2.1284662129472323,13.256570933079233,0.0055892594683465925,0.0,0.00032006431378994726,0.1
uniform,0,49,0.4726154565949806,0.16927966609948625,0.9305969766244951,0.06467036608119302,0.31995494991847573,0.18258292379721638,-2.1200519714686967,2.1200519714686967,13.262188182755681,0.005863574868742067,0.0,0.0003522521572696391,0.1
uniform,0,50,0.4722277795658489,0.16941697964592034,0.9313518432549979,0.06451502925126748,0.3191864250027992,0.19629890901079808,-2.1095424590390914,2.1095424590390914,13.268206499712463,0.006151353401296695,0.0,0.00038767702913172775,0.1
uniform,0,51,0.47180111509889044,0.16956103240721518,0.9321437580030846,0.06434668929612361,0.3183535674641591,0.2134406168295989,-2.095674704597664,2.095674704597664,13.274657988902558,0.006453255823398761,0.0,0.0004266644669584374,0.1
uniform,0,52,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.281577546725712,0.0050570104928012215,0.0,0.00034863393894957184,0.1
uniform,0,53,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,54,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,55,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,56,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,57,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,58,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,59,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,60,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,61,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,62,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,63,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,64,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,65,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,66,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,67,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,68,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,69,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,70,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,71,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,72,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,73,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,74,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,75,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,76,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,77,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,78,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,79,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,80,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,81,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,82,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,83,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,84,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,85,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,86,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,87,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,88,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,89,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,90,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,91,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,92,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,93,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,94,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,95,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,96,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,97,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,98,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,99,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,100,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,101,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,102,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,103,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,104,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,105,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,106,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,107,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,108,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,109,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,110,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,111,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,112,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,113,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,114,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,115,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,116,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,117,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,118,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,119,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,120,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
uniform,0,121,0.4714524811599409,0.16967391749116673,0.9327643317568725,0.06421092240174069,0.31768186429429707,0.232178312973178,-2.079441541671836,2.079441541671836,13.287108182087707,0.0,0.0,0.0,0.1
