unit_id,ROI,hemisphere,mean_x,mean_y,ecc,sigma,mean_R2,voxels,local_cos,local_mse,localization_r1,localization_r5,localization_mrr,sample_r1,sample_r5,sample_mrr,locality_gap
V2_left_u004,V2,left,2.3820343987886297,3.4751118393831475,4.29222884289054,0.1673780130980493,56.573666284250656,43,0.6463708281517029,0.12352607399225235,0.07333333333333333,0.18666666666666668,0.1526307603615515,0.0033333333333333335,0.023333333333333334,0.027393415790423356,-0.10611939430236816
V2_left_u005,V2,left,4.045973371452009,-1.5286997413971055,4.454534772416236,0.38195760398578477,60.35061262694882,71,0.6357136964797974,0.12936189770698547,0.023333333333333334,0.11333333333333333,0.10074202484823144,0.013333333333333334,0.023333333333333334,0.033713827913991204,-0.1121348962187767
V2_left_u006,V2,left,1.8385461904108524,-4.770988489900317,5.20181713785444,0.5903824324320469,49.94992079053606,28,0.5916389226913452,0.13010330498218536,0.02,0.09666666666666666,0.08567705607827586,0.006666666666666667,0.016666666666666666,0.024697492927648192,-0.15990868210792542
V2_left_u007,V2,left,5.1126227378845215,3.138430207967758,6.125126814842224,0.616319363284856,24.464521217346192,20,0.6404147744178772,0.14175425469875336,0.02,0.08333333333333333,0.08931005191862085,0.01,0.02,0.02650570124457639,-0.10891219973564148
V2_left_u008,V2,left,4.971006472905477,-6.226994335651398,8.254204829533895,1.2602408627669017,36.30852858225504,12,0.6609070897102356,0.12833376228809357,0.03,0.22,0.13884193984359114,0.006666666666666667,0.023333333333333334,0.02660628932615594,-0.08862318098545074
V2_right_u000,V2,right,-0.280139830723709,0.42749746541993755,0.690539404217686,0.10623369532713324,41.35803302453489,196,0.6722040772438049,0.12677115201950073,0.04666666666666667,0.24,0.1606501361557273,0.0,0.023333333333333334,0.021259116093873338,-0.07102125883102417
V2_right_u001,V2,right,-0.016187670722342375,-1.3583543452254512,1.4651598668935006,0.32396727315101187,35.40240558825041,57,0.6699860692024231,0.12016914039850235,0.016666666666666666,0.18,0.1255786098196207,0.0,0.01,0.01835256250432253,-0.0711870938539505
V2_right_u002,V2,right,-1.4082855287562595,0.8716812390373664,1.7804567090580972,0.20098035395919775,69.63335206535425,89,0.589062511920929,0.13760782778263092,0.02,0.13,0.10006854849274655,0.01,0.02,0.029109494775363065,-0.12654414772987366
V2_right_u003,V2,right,-1.5892933799670292,-3.08322536945343,3.5272335566007174,0.2660612798940677,51.69031433692345,65,0.6517959833145142,0.11714678257703781,0.056666666666666664,0.19,0.14990046965102372,0.0033333333333333335,0.03,0.027791409640475977,-0.10280410945415497
V2_right_u004,V2,right,-3.5500088263366183,1.5384966767061565,3.9360045336060603,0.2840409227252259,61.482691506208,59,0.6419777274131775,0.13379845023155212,0.01,0.10666666666666667,0.08830988860944453,0.006666666666666667,0.02666666666666667,0.03304423991205476,-0.10858052223920822
V2_right_u005,V2,right,-3.376066442193656,-1.9104465693235397,3.969674114523263,0.26997453492166923,49.82996994873573,58,0.5277848839759827,0.1637132316827774,0.006666666666666667,0.043333333333333335,0.04968427790339574,0.006666666666666667,0.02666666666666667,0.028573923811287323,-0.18051980435848236
