epoch,train_loss,val_loss,CIDEr,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,checkpoint,checkpoint_sha256,elapsed_seconds,peak_gpu_memory_bytes
1,1.857391516133168,1.9383742455641428,0.3936401297660021,0.5147689977278465,0.3418273743694299,0.23409412295105556,0.1643290568482566,0.39705388215732523,checkpoint_epoch001.pt,edab9eb76642abddaaeee00c23ecbfa86fdffe354e1fd18269a4503837852f29,1680.2068150271662,19673799168
2,1.6640913482581343,1.9129526428381602,0.367018646933918,0.509460083064144,0.3380737287950673,0.23257522612995754,0.16411142395912984,0.3997374710506712,checkpoint_epoch002.pt,07ae39446df1711ae0e7874e70a010831e75c24557d0be92d19637b6efd0786b,3276.505601390265,19675003904
3,1.5824846336078422,1.9104841669400534,0.39204797932057295,0.5108897126969416,0.3422918368034821,0.23826388757826894,0.16960973425656867,0.40972545398417,checkpoint_epoch003.pt,f55222b832605d47d0670a94b59931a299e346953cb3b603fb5bd64a9d180f01,4913.496438623406,19675003904
