unit_id,ROI,hemisphere,mean_x,mean_y,ecc,sigma,mean_R2,voxels,local_cos,local_mse,localization_r1,localization_r5,localization_mrr,sample_r1,sample_r5,sample_mrr,locality_gap
V2_left_u008,V2,left,4.971006472905477,-6.226994335651398,8.254204829533895,1.2602408627669017,36.30852858225504,12,0.6397546529769897,0.14059500396251678,0.016666666666666666,0.08,0.08556416830455144,0.01,0.02666666666666667,0.028412914087018112,-0.10441453009843826
V2_right_u000,V2,right,-0.280139830723709,0.42749746541993755,0.690539404217686,0.10623369532713324,41.35803302453489,196,0.525068461894989,0.16137708723545074,0.006666666666666667,0.056666666666666664,0.06467495977044631,0.013333333333333334,0.06666666666666667,0.054323769835616646,-0.1426425725221634
V2_right_u001,V2,right,-0.016187670722342375,-1.3583543452254512,1.4651598668935006,0.32396727315101187,35.40240558825041,57,0.5929790735244751,0.13612501323223114,0.02666666666666667,0.15,0.11252661492274664,0.01,0.04,0.03785756865460424,-0.11092013120651245
V2_right_u002,V2,right,-1.4082855287562595,0.8716812390373664,1.7804567090580972,0.20098035395919775,69.63335206535425,89,0.580314040184021,0.12522484362125397,0.01,0.08333333333333333,0.0761153642787189,0.0033333333333333335,0.023333333333333334,0.02698732278027507,-0.13425800204277039
V2_right_u003,V2,right,-1.5892933799670292,-3.08322536945343,3.5272335566007174,0.2660612798940677,51.69031433692345,65,0.6476564407348633,0.11572224646806717,0.05,0.20666666666666667,0.15072491749636407,0.01,0.05,0.03991856969604902,-0.09827007353305817
V2_right_u004,V2,right,-3.5500088263366183,1.5384966767061565,3.9360045336060603,0.2840409227252259,61.482691506208,59,0.6399615406990051,0.13364054262638092,0.013333333333333334,0.12,0.09299100724350234,0.006666666666666667,0.03666666666666667,0.03580423693812377,-0.1073707863688469
V2_right_u005,V2,right,-3.376066442193656,-1.9104465693235397,3.969674114523263,0.26997453492166923,49.82996994873573,58,0.6541551351547241,0.11572074890136719,0.07,0.20666666666666667,0.1609814350512183,0.01,0.03333333333333333,0.03505885418491854,-0.09515127539634705
V2_right_u006,V2,right,-0.8663004160028052,4.190459657359767,4.425960147703016,0.38165839602919044,41.74959089949324,37,0.6813433170318604,0.12297789007425308,0.06333333333333334,0.27,0.17748442291747077,0.0033333333333333335,0.02666666666666667,0.026771474814972898,-0.06543438881635666
V2_right_u007,V2,right,0.057244892697781324,-4.571021982601711,4.637698079858508,0.47419002146593164,52.38672937665667,28,0.5961596965789795,0.16863970458507538,0.016666666666666666,0.08,0.0749684802981226,0.0033333333333333335,0.023333333333333334,0.026075175893053176,-0.1462535411119461
V2_right_u008,V2,right,-5.965214404192838,1.5857468360613067,6.332280787554654,0.8848966163667765,47.64868380806663,22,0.6720137596130371,0.11498059332370758,0.04,0.18666666666666668,0.13429771272966784,0.006666666666666667,0.02666666666666667,0.030494888224467297,-0.07714176923036575
