roi,layer_4,layer_8,layer_12,layer_16,layer_20,layer_24
V1,0.021722244709195,0.04243724001288111,0.22050341230141646,0.3515290856693728,0.04203361326524248,0.32177440404189234
V2,0.02331934428953893,0.04213027792037349,0.22936991776986054,0.3668794585418307,0.04524348908466635,0.29305751239373007
V3,0.020999653926548068,0.04536922658748361,0.22693895444345893,0.3492411922310175,0.04073613045988403,0.31671484235160774
hV4,0.02278720716665614,0.04292804152054699,0.21833416693635516,0.34155259670794047,0.041289646365083935,0.3331083413034174
FFA,0.021130160955443966,0.0399944481457512,0.22040623952484673,0.3541218657952643,0.04484003554673154,0.31950725003196223
EBA,0.024660896820762973,0.047518922408328876,0.23044666534995492,0.34472193240313864,0.04420353535828412,0.3084480476595304
PPA,0.022707019811825133,0.04227665532549896,0.2212939187740203,0.3470352450441748,0.04111311053053738,0.32557405051394334
OPA,0.020020823590057923,0.04049947308373704,0.2248522449349822,0.3502823657238338,0.038876807432342654,0.32546828523504634
